wl,val
783,0.0016961092
783.47,0.0016756884
783.94,0.0016578806
784.41003,0.0016378708
784.88,0.001620421
785.35,0.0016008187
785.82,0.0015837132
786.29004,0.0015645133
786.76,0.0015477499
787.23,0.001528947
787.7,0.001512523
788.17004,0.0014941059
788.64,0.0014780158
789.11,0.0014599808
789.57996,0.0014442202
790.05,0.001426562
790.52,0.0013984685
790.99,0.0013813382
791.45996,0.0013643985
791.93,0.0013374041
792.4,0.0013209715
792.87,0.0012947305
793.33997,0.0012787952
793.81,0.0012532884
794.28,0.0012378308
794.75,0.0012130407
795.22,0.0011980558
795.69,0.0011739605
796.16003,0.0011594323
796.63,0.001136021
797.1,0.0011219407
797.57,0.0010991936
798.04004,0.0010855419
798.51,0.0010634456
798.98,0.0010502199
799.45,0.0010371457
799.92004,0.0010159361
800.39,0.0010032722
800.86,0.0009782681
801.32996,0.0009660561
801.8,0.00094180775
802.27,0.00093003194
802.74,0.00090652204
803.20996,0.000895171
803.68,0.00087237626
804.15,0.00086143805
804.62,0.0008393398
805.08997,0.00082880317
805.56,0.00080738286
806.03,0.0007972328
806.5,0.0007764725
806.97,0.00076669897
807.44,0.0007570425
807.91003,0.0007371686
808.38,0.00072787347
808.85,0.0007086175
809.32,0.0006996713
809.79004,0.00068101106
810.26,0.0006724059
810.73,0.0006709072
811.2,0.000662419
811.67004,0.0006608606
812.14,0.00065249065
812.61,0.0006508799
813.07996,0.0006426293
813.55,0.00064096454
814.02,0.00063283055
814.49,0.0006247969
814.95996,0.0006231049
815.43,0.00061518676
815.9,0.0006134518
816.37,0.00060565077
816.83997,0.00060387695
817.31,0.0005961889
817.78,0.0005943796
818.25,0.0005868085
818.72,0.000584965
819.19,0.0005775066
819.66003,0.0005756335
820.13,0.00056828966
820.6,0.00056384254
821.07,0.0005566423
821.54004,0.0005522664
822.01,0.000545211
822.48,0.00053824286
822.95,0.0005339923
823.42004,0.0005271627
823.89,0.0005229827
824.36,0.00051629083
824.82996,0.00051218044
825.3,0.00050562236
825.77,0.00050158164
826.24,0.00049515604
826.70996,0.00049118506
827.18,0.00048488972
827.65,0.00048098507
828.12,0.00047481857
828.58997,0.00047098278
829.06,0.0004649403
829.53,0.00046117007
